text,boolean-src,pagination,pagination-href
"Gov. Bill Haslam is ""making our Economic Development department Sharia compliant"" by hiring a woman ""who specializes in Sharia compliance. That’s what her job is.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=368"
"In 1929, the Secretary of State shut down a program that was ""collecting information to protect America"" because it was ""unseemly,"" but that move led to ""millions and millions"" of deaths in World War II.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=265"
"Despite the passage of HB2, ""towns, cities and counties in North Carolina are still allowed to set stricter non-discrimination policies for their own employees if they choose.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=90"
"""Hillary Clinton’s State Department sent three comedians to India on the ‘Make Chai, Not War’ tour.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=155"
"Oregon House Republicans’ jobs plan could generate more than 50,000 jobs over five years.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=413"
"Says Rick Perry is ""the guy that tracked"" down Democratic legislators who fled Texas in 2003.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=484"
"""Fireworks have never been safer, and their use continues to increase each year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=373"
"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=81"
"""Technically, (Ted Cruz is) not even an American.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=113"
"""Do you know that we have pipes carrying natural gas in this country that are made of wood? I'm not joking.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=553"
"""Malawi has just 300 doctors for 16 million people.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=99"
"If public employees don’t pay more for benefits starting April 1, 2011, ""the equivalent"" is 1,500 state employee layoffs by June 30, 2011 and 10,000 to 12,000 state and local government employee layoffs in the next two years.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=509"
"""Mitt Romney’s platform ...won't protect the mortgage interest (tax) deduction for middle-class families.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=357"
"""We have more scientists and engineers per square mile than anywhere in the world.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=354"
"Says there is a ""new law now charging all protesters with terrorism.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=15"
"""It’s commercial vehicles, 18 wheelers and above … that cause 90 plus percent of the damages on our highways and bridges.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=140"
"Two options for a new train station site in Buffalo are at Canalside","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=4"
"Says Bill Gates tweeted, ""I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=14"
"Democrats ""are cutting our school funding. Four times in the last 10 years before we came into office.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=51"
"""The bulk of the people who are shot with a weapon — other than these drug gangs taking on one another — end up being shot with their own weapon.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=395"
"""In Iran in 1979, the extremists hijacked the broad-based popular revolution against the Shah and established a brutal theocracy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=219"
"In 2001, former Federal Reserve chairman Alan Greenspan ""justified increasing spending and cutting taxes, saying that we didn't really need to pay down the debt.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=595"
"""Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=646"
"Dan Webster supports ""privatization of Social Security, deep cuts in Social Security.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=557"
"A study showed that President Barack Obama’s health-care reforms will ""devastate Wisconsin"" by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=366"
"Says Rick Perry ""turned down our invitation to meet"" President Barack Obama in El Paso.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=487"
"Says ""the area damaged by Hurricane Sandy represents roughly 10 percent of our nation's economy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=321"
"""There are 30,000 people that have been killed with seat belts.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=470"
"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=636"
"Says Hillary Clinton and the Democrats ""admitted there’s one candidate who scares Hillary Clinton, and that’s Sen. Marco Rubio.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=117"
"""Could I just point out that ... I seem to get the first question all the time?""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=649"
"For immigrants with visa overstays, ""we make no effort to hold them accountable to that or uphold the law.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=48"
"David Dewhurst has a ""record of promoting an income tax.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=414"
"The United States ""is not building the aircraft, the long-range bombers, the additional aircraft carriers, the nuclear submarines.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=154"
"Obamacare ""was the Republican plan in the early '90s.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=262"
"""We send a billion dollars to foreign countries every day because of our addiction to foreign oil.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=649"
"""Putting three Republicans in my Cabinet...is unprecedented.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=624"
"Preventive care coverage under the Affordable Care Act has already ""helped Granite Staters save money and live healthier lives.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=307"
"""The Fed created $1.2 trillion out of nothing, gave it to banks, and some of them foreign banks, so that they could stabilize their operations.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=450"
"""You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation, economically and otherwise.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=13"
"""By voting to approve [Question 1], we can . . . save 900 jobs"" at Twin River.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=341"
"Says legislative cuts mean Texas is ""spending on average $500 less per student.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=392"
"For 21 countries in Sub-Saharan Africa, ""we simply do not have data to say anything about trends in poverty.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=68"
